Customer ID,first_purchase,last_purchase,total_orders,total_items,total_revenue,country,lifespan_days,avg_order_value,cohort_month
15800,2010-03-31 13:17:00,2011-08-24 14:23:00,7,575,1227.07,United Kingdom,511,175.3,2010-03
15801,2011-08-22 09:53:00,2011-10-24 13:52:00,3,570,1063.95,United Kingdom,63,354.65,2011-08
15802,2011-07-20 11:38:00,2011-07-20 11:38:00,1,1,451.42,United Kingdom,0,451.42,2011-07
15803,2010-02-01 16:29:00,2011-10-19 14:56:00,4,1030,1929.66,United Kingdom,624,482.42,2010-02
15804,2011-05-25 10:12:00,2011-12-09 12:31:00,13,2565,4206.39,United Kingdom,198,323.57,2011-05
15805,2009-12-10 12:57:00,2011-11-16 16:32:00,30,6205,10148.93,United Kingdom,706,338.3,2009-12
15806,2011-03-08 09:24:00,2011-10-24 14:35:00,3,602,784.58,United Kingdom,230,261.53,2011-03
15807,2010-02-11 15:32:00,2011-10-20 14:10:00,5,1532,1817.52,United Kingdom,615,363.5,2010-02
15808,2009-12-01 16:30:00,2011-02-06 14:33:00,21,6753,17180.25,United Kingdom,431,818.11,2009-12
15809,2010-06-22 14:23:00,2011-11-03 16:40:00,7,700,1274.44,United Kingdom,499,182.06,2010-06
15810,2010-02-04 18:18:00,2011-09-22 09:38:00,8,1653,2999.04,United Kingdom,594,374.88,2010-02
15811,2010-11-16 16:46:00,2011-11-17 15:31:00,7,1781,3486.15,United Kingdom,365,498.02,2010-11
15812,2009-12-15 13:40:00,2011-08-24 14:19:00,12,3450,5201.47,United Kingdom,617,433.46,2009-12
15813,2011-04-14 09:09:00,2011-05-16 08:13:00,2,603,1303.9099999999999,United Kingdom,31,651.95,2011-04
15814,2010-04-15 14:31:00,2011-11-23 08:17:00,6,1728,2634.44,United Kingdom,586,439.07,2010-04
15815,2011-03-25 08:43:00,2011-10-07 12:42:00,5,1856,2100.6,United Kingdom,196,420.12,2011-03
15816,2010-06-15 12:54:00,2010-06-15 13:36:00,2,54,144.14999999999998,United Kingdom,0,72.07,2010-06
15817,2010-06-14 13:31:00,2010-10-15 11:07:00,3,1596,2766.4,United Kingdom,122,922.13,2010-06
15818,2010-04-30 12:58:00,2010-04-30 12:58:00,1,284,340.5,United Kingdom,0,340.5,2010-04
15819,2010-03-18 11:08:00,2011-10-21 14:50:00,10,2928,3934.79,United Kingdom,582,393.48,2010-03
15820,2011-01-24 12:00:00,2011-01-24 12:00:00,1,128,206.98,United Kingdom,0,206.98,2011-01
15821,2011-10-09 13:28:00,2011-10-26 15:48:00,2,202,570.96,United Kingdom,17,285.48,2011-10
15822,2009-12-06 15:12:00,2011-12-06 14:50:00,6,950,1840.06,United Kingdom,729,306.68,2009-12
15823,2009-12-08 15:12:00,2010-12-02 15:08:00,3,1774,3882.17,United Kingdom,358,1294.06,2009-12
15824,2010-06-25 15:10:00,2010-09-12 13:20:00,2,478,890.94,United Kingdom,78,445.47,2010-06
15825,2011-06-20 13:27:00,2011-06-20 13:27:00,1,220,532.94,United Kingdom,0,532.94,2011-06
15826,2010-05-20 17:00:00,2011-10-14 16:05:00,4,1824,2598.28,United Kingdom,511,649.57,2010-05
15827,2010-01-08 11:25:00,2011-09-27 15:35:00,28,1715,3603.14,United Kingdom,627,128.68,2010-01
15828,2010-11-29 16:41:00,2010-11-29 16:41:00,1,367,1108.82,United Kingdom,0,1108.82,2010-11
15829,2011-07-22 10:23:00,2011-09-01 16:45:00,2,996,636.14,United Kingdom,41,318.07,2011-07
15830,2011-11-02 10:40:00,2011-11-02 10:40:00,1,415,576.0,United Kingdom,0,576.0,2011-11
15831,2011-01-19 14:52:00,2011-10-12 13:14:00,3,1092,794.64,United Kingdom,265,264.88,2011-01
15832,2011-03-30 15:29:00,2011-03-30 15:29:00,1,465,836.79,United Kingdom,0,836.79,2011-03
15833,2009-12-02 11:59:00,2009-12-02 11:59:00,1,24,80.4,United Kingdom,0,80.4,2009-12
15834,2010-10-11 14:05:00,2011-09-30 14:41:00,7,1815,3764.39,United Kingdom,354,537.77,2010-10
15835,2011-01-13 10:35:00,2011-10-26 15:47:00,4,439,954.09,United Kingdom,286,238.52,2011-01
15836,2011-10-20 17:13:00,2011-10-20 17:13:00,1,26,137.37,United Kingdom,0,137.37,2011-10
15837,2010-08-11 10:16:00,2011-10-06 09:01:00,2,405,777.01,United Kingdom,420,388.5,2010-08
15838,2009-12-15 09:51:00,2011-11-28 14:00:00,34,64114,73205.5,United Kingdom,713,2153.1,2009-12
15839,2011-07-14 16:35:00,2011-11-06 13:54:00,3,675,1048.49,United Kingdom,114,349.5,2011-07
15840,2011-06-20 11:42:00,2011-10-12 09:08:00,2,396,355.56,United Kingdom,113,177.78,2011-06
15841,2009-12-10 08:29:00,2011-09-28 12:15:00,9,2391,2742.41,United Kingdom,657,304.71,2009-12
15842,2010-06-30 09:06:00,2010-11-11 14:08:00,2,296,548.8,United Kingdom,134,274.4,2010-06
15843,2011-02-09 10:19:00,2011-02-09 10:19:00,1,27,118.95000000000002,United Kingdom,0,118.95,2011-02
15844,2011-10-24 15:19:00,2011-10-24 15:19:00,1,134,130.73999999999998,United Kingdom,0,130.74,2011-10
15845,2010-01-26 14:44:00,2011-11-22 09:42:00,11,2128,4426.28,United Kingdom,664,402.39,2010-01
15846,2010-11-19 14:40:00,2010-11-19 14:40:00,1,79,107.01,United Kingdom,0,107.01,2010-11
15847,2010-03-08 08:47:00,2011-11-01 14:41:00,5,643,822.57,United Kingdom,603,164.51,2010-03
15848,2010-03-28 10:54:00,2010-03-28 10:54:00,1,45,137.99,United Kingdom,0,137.99,2010-03
15850,2009-12-13 13:27:00,2011-11-20 14:14:00,6,1334,1006.75,United Kingdom,707,167.79,2009-12
15851,2010-07-01 12:34:00,2010-07-01 12:34:00,1,67,109.73,United Kingdom,0,109.73,2010-07
15852,2010-07-01 10:16:00,2011-06-06 11:22:00,3,60,257.26,United Kingdom,340,85.75,2010-07
15853,2011-10-19 10:38:00,2011-10-19 10:38:00,1,135,110.8,United Kingdom,0,110.8,2011-10
15854,2009-12-10 12:08:00,2011-12-05 13:39:00,21,1691,5578.28,United Kingdom,725,265.63,2009-12
15855,2010-08-20 17:15:00,2011-07-26 10:20:00,6,712,1052.72,United Kingdom,339,175.45,2010-08
15856,2009-12-03 14:02:00,2011-12-05 17:09:00,52,19550,32275.95,United Kingdom,732,620.69,2009-12
15857,2010-10-05 16:43:00,2011-11-21 12:18:00,2,584,570.48,United Kingdom,411,285.24,2010-10
15858,2009-12-10 11:42:00,2011-11-24 12:48:00,13,2715,3552.41,United Kingdom,714,273.26,2009-12
15859,2010-10-03 12:52:00,2010-10-03 12:52:00,1,174,438.46,United Kingdom,0,438.46,2010-10
15860,2009-12-06 12:31:00,2011-10-30 11:25:00,17,1259,2361.3,United Kingdom,692,138.9,2009-12
15861,2010-01-28 19:41:00,2011-11-27 15:59:00,12,3837,4369.2,United Kingdom,667,364.1,2010-01
15862,2009-12-17 11:33:00,2011-12-01 13:28:00,13,1520,2512.29,United Kingdom,714,193.25,2009-12
15863,2009-12-17 10:20:00,2011-11-14 12:49:00,5,162,355.1,United Kingdom,697,71.02,2009-12
15864,2010-11-23 15:02:00,2011-11-17 13:32:00,7,1486,2180.76,United Kingdom,358,311.54,2010-11
15865,2010-01-05 13:58:00,2011-10-30 12:43:00,5,1141,2241.42,United Kingdom,662,448.28,2010-01
15866,2011-08-30 14:09:00,2011-08-30 14:09:00,1,124,211.89,United Kingdom,0,211.89,2011-08
15867,2009-12-14 15:16:00,2011-12-04 13:32:00,31,5067,8923.3,United Kingdom,719,287.85,2009-12
15868,2010-05-05 14:11:00,2010-05-05 14:11:00,1,57,94.53,United Kingdom,0,94.53,2010-05
15869,2010-03-23 16:50:00,2011-03-07 17:23:00,3,273,321.11,United Kingdom,349,107.04,2010-03
15870,2010-09-19 16:22:00,2011-11-07 10:58:00,4,504,857.46,United Kingdom,413,214.36,2010-09
15871,2010-09-28 14:16:00,2010-09-28 14:16:00,1,5,33.099999999999994,United Kingdom,0,33.1,2010-09
15872,2010-06-07 14:53:00,2011-11-25 11:55:00,4,467,729.25,United Kingdom,535,182.31,2010-06
15873,2010-07-27 11:58:00,2010-07-28 12:41:00,4,1152,313.91999999999996,United Kingdom,1,78.48,2010-07
15874,2010-01-07 13:56:00,2011-10-07 12:31:00,21,5102,11284.76,United Kingdom,637,537.37,2010-01
15875,2010-03-03 16:51:00,2010-03-03 16:51:00,1,74,108.52,United Kingdom,0,108.52,2010-03
15876,2010-09-17 15:26:00,2010-10-26 18:58:00,2,886,1449.1399999999999,United Kingdom,39,724.57,2010-09
15877,2011-11-22 11:18:00,2011-12-08 11:53:00,2,368,490.33,United Kingdom,16,245.16,2011-11
15878,2009-12-06 12:28:00,2010-05-27 12:17:00,2,243,330.77,United Kingdom,171,165.38,2009-12
15879,2009-12-17 19:54:00,2010-10-31 16:21:00,4,639,1137.8,United Kingdom,317,284.45,2009-12
15880,2010-12-05 13:00:00,2010-12-05 13:00:00,1,202,329.03000000000003,United Kingdom,0,329.03,2010-12
15881,2010-12-10 13:32:00,2011-01-31 16:59:00,5,260,501.39000000000004,United Kingdom,52,100.28,2010-12
15882,2009-12-10 15:33:00,2011-05-25 11:35:00,8,650,1124.66,United Kingdom,530,140.58,2009-12
15883,2011-11-06 14:50:00,2011-12-07 17:05:00,2,223,396.48,United Kingdom,31,198.24,2011-11
15884,2009-12-03 18:23:00,2010-10-03 15:55:00,2,152,244.60000000000002,United Kingdom,303,122.3,2009-12
15885,2010-01-21 12:47:00,2011-09-08 10:43:00,15,622,1951.82,United Kingdom,594,130.12,2010-01
15886,2010-04-20 15:03:00,2011-10-10 14:25:00,4,667,1052.8700000000001,United Kingdom,537,263.22,2010-04
15887,2010-06-02 11:53:00,2010-10-29 08:36:00,3,605,1027.15,United Kingdom,148,342.38,2010-06
15888,2010-07-01 11:51:00,2011-09-20 12:30:00,3,139,429.16,United Kingdom,446,143.05,2010-07
15889,2009-12-10 12:21:00,2011-07-06 11:10:00,8,800,1427.6,United Kingdom,572,178.45,2009-12
15890,2010-04-14 08:43:00,2010-11-10 12:46:00,5,119,535.65,United Kingdom,210,107.13,2010-04
15891,2011-04-27 12:35:00,2011-04-27 12:35:00,1,418,511.68,United Kingdom,0,511.68,2011-04
15892,2010-02-08 16:23:00,2010-02-08 16:23:00,1,46,128.2,United Kingdom,0,128.2,2010-02
15893,2010-08-15 11:12:00,2010-08-15 11:12:00,1,288,305.28000000000003,United Kingdom,0,305.28,2010-08
15894,2010-12-05 14:06:00,2011-03-31 13:50:00,2,164,258.25,United Kingdom,115,129.12,2010-12
15895,2011-07-13 10:27:00,2011-07-13 10:27:00,1,94,179.17,United Kingdom,0,179.17,2011-07
15897,2011-05-29 13:32:00,2011-05-29 13:50:00,2,223,208.59,United Kingdom,0,104.3,2011-05
15898,2009-12-11 16:11:00,2011-12-08 15:23:00,25,2160,4996.45,United Kingdom,726,199.86,2009-12
15899,2010-12-06 10:36:00,2010-12-06 10:36:00,1,39,56.25,United Kingdom,0,56.25,2010-12
15900,2010-05-26 11:27:00,2011-11-16 12:19:00,4,656,886.5699999999999,United Kingdom,539,221.64,2010-05
15901,2010-06-14 12:39:00,2011-11-23 12:43:00,7,695,687.72,United Kingdom,527,98.25,2010-06
15902,2010-11-24 16:57:00,2010-11-24 16:57:00,1,124,145.01,United Kingdom,0,145.01,2010-11
15903,2010-01-14 10:57:00,2011-11-30 08:08:00,12,3926,8939.84,United Kingdom,684,744.99,2010-01
15904,2011-12-01 14:50:00,2011-12-01 14:50:00,1,84,164.68,United Kingdom,0,164.68,2011-12
15905,2010-06-14 16:00:00,2010-06-14 16:00:00,1,82,114.69,United Kingdom,0,114.69,2010-06
15906,2010-09-15 12:17:00,2011-11-20 12:24:00,10,749,2530.19,United Kingdom,431,253.02,2010-09
15907,2011-05-13 13:01:00,2011-12-06 12:21:00,3,478,882.72,United Kingdom,206,294.24,2011-05
15908,2010-07-15 19:21:00,2010-08-06 11:56:00,2,173,758.62,United Kingdom,21,379.31,2010-07
15909,2011-06-19 10:38:00,2011-06-19 10:38:00,1,98,191.94,United Kingdom,0,191.94,2011-06
15910,2010-01-21 11:51:00,2011-12-09 10:51:00,15,2158,2661.17,United Kingdom,686,177.41,2010-01
15911,2009-12-09 13:26:00,2010-03-26 12:06:00,8,810,1700.24,United Kingdom,106,212.53,2009-12
15912,2009-12-10 12:58:00,2011-06-14 14:29:00,9,759,1074.7,United Kingdom,551,119.41,2009-12
15913,2010-06-23 16:31:00,2010-06-23 16:31:00,1,3,6.300000000000001,United Kingdom,0,6.3,2010-06
15914,2010-11-26 16:09:00,2010-11-26 16:10:00,2,149,205.99,United Kingdom,0,103.0,2010-11
15915,2010-11-03 11:13:00,2010-11-03 11:13:00,1,414,364.45,United Kingdom,0,364.45,2010-11
15916,2009-12-10 16:21:00,2011-11-23 13:46:00,13,1618,3145.2400000000002,United Kingdom,712,241.94,2009-12
15917,2009-12-02 14:55:00,2011-04-06 10:40:00,5,248,530.17,United Kingdom,489,106.03,2009-12
15918,2010-03-18 11:40:00,2011-06-02 11:42:00,3,240,582.88,United Kingdom,441,194.29,2010-03
15919,2010-12-06 11:26:00,2011-11-20 11:28:00,2,385,525.69,United Kingdom,349,262.85,2010-12
15920,2009-12-14 13:09:00,2011-07-08 15:31:00,9,238,569.14,United Kingdom,571,63.24,2009-12
15921,2010-03-09 11:03:00,2011-06-20 11:03:00,4,335,775.26,United Kingdom,468,193.82,2010-03
15922,2010-12-01 13:51:00,2010-12-01 13:51:00,1,138,369.5,United Kingdom,0,369.5,2010-12
15923,2010-12-02 12:16:00,2010-12-02 12:16:00,1,122,127.08,United Kingdom,0,127.08,2010-12
15924,2009-12-08 15:00:00,2009-12-08 15:00:00,1,103,102.82,United Kingdom,0,102.82,2009-12
15925,2011-05-29 15:35:00,2011-05-29 15:35:00,1,93,207.15,United Kingdom,0,207.15,2011-05
15926,2010-06-15 15:23:00,2010-06-15 15:23:00,1,155,134.44,United Kingdom,0,134.44,2010-06
15927,2010-03-02 13:25:00,2010-03-02 13:25:00,1,66,106.54,United Kingdom,0,106.54,2010-03
15928,2010-02-21 15:16:00,2010-02-21 15:16:00,1,164,293.53,United Kingdom,0,293.53,2010-02
15929,2010-03-05 14:56:00,2010-03-05 14:56:00,1,120,594.0,United Kingdom,0,594.0,2010-03
15930,2011-10-03 14:52:00,2011-10-03 14:52:00,1,139,426.63,United Kingdom,0,426.63,2011-10
15931,2010-10-07 16:46:00,2010-10-07 16:46:00,1,118,239.9,United Kingdom,0,239.9,2010-10
15932,2011-02-23 14:50:00,2011-12-05 17:13:00,8,2325,2495.87,United Kingdom,285,311.98,2011-02
15933,2011-09-14 12:05:00,2011-11-18 13:14:00,3,885,1107.46,United Kingdom,65,369.15,2011-09
15934,2010-10-06 12:08:00,2010-10-18 10:13:00,2,2166,2190.66,United Kingdom,11,1095.33,2010-10
15935,2011-04-12 09:35:00,2011-04-14 13:27:00,2,115,416.86,United Kingdom,2,208.43,2011-04
15936,2010-08-29 11:42:00,2010-11-25 16:39:00,2,211,282.79,United Kingdom,88,141.4,2010-08
15937,2011-10-06 15:48:00,2011-10-06 15:48:00,1,73,145.35,United Kingdom,0,145.35,2011-10
15938,2010-06-01 09:42:00,2011-08-19 12:56:00,9,449,734.81,United Kingdom,444,81.65,2010-06
15939,2010-11-30 12:07:00,2011-09-11 11:30:00,16,6260,9060.39,United Kingdom,284,566.27,2010-11
15940,2011-02-01 16:18:00,2011-02-01 16:18:00,1,4,35.8,United Kingdom,0,35.8,2011-02
15941,2010-03-12 14:45:00,2010-03-12 14:45:00,1,60,405.0,United Kingdom,0,405.0,2010-03
15942,2011-07-29 09:01:00,2011-07-29 09:01:00,1,232,337.44,United Kingdom,0,337.44,2011-07
15943,2010-01-31 11:04:00,2010-02-28 12:49:00,2,183,271.28999999999996,United Kingdom,28,135.64,2010-01
15944,2009-12-13 12:57:00,2011-03-08 10:33:00,4,859,2164.24,United Kingdom,449,541.06,2009-12
15945,2009-12-01 13:47:00,2010-12-09 13:14:00,4,345,646.27,United Kingdom,372,161.57,2009-12
15946,2010-03-16 10:49:00,2010-07-25 12:18:00,3,1614,2304.18,United Kingdom,131,768.06,2010-03
15947,2011-09-18 10:46:00,2011-09-18 10:46:00,1,898,1708.24,United Kingdom,0,1708.24,2011-09
15948,2010-10-11 12:16:00,2011-12-01 15:32:00,3,852,1509.0900000000001,United Kingdom,416,503.03,2010-10
15949,2011-09-29 17:34:00,2011-11-23 09:09:00,2,284,364.72,United Kingdom,54,182.36,2011-09
15950,2010-01-26 11:39:00,2011-11-08 11:09:00,10,3354,7120.91,United Kingdom,650,712.09,2010-01
15951,2010-11-23 18:20:00,2011-12-01 08:34:00,3,420,1013.17,United Kingdom,372,337.72,2010-11
15952,2011-04-28 12:55:00,2011-11-06 11:18:00,4,391,781.91,United Kingdom,191,195.48,2011-04
15953,2009-12-03 14:00:00,2011-11-24 15:32:00,18,1741,3440.3399999999997,United Kingdom,721,191.13,2009-12
15954,2010-04-29 13:35:00,2010-04-29 13:35:00,1,119,190.75,United Kingdom,0,190.75,2010-04
15955,2010-02-23 16:36:00,2011-11-15 14:15:00,22,3967,8085.9800000000005,United Kingdom,629,367.54,2010-02
15956,2009-12-13 11:16:00,2010-06-06 13:06:00,2,278,617.6,United Kingdom,175,308.8,2009-12
15957,2010-10-15 12:11:00,2011-11-08 12:14:00,3,453,921.25,United Kingdom,389,307.08,2010-10
15958,2010-06-07 10:59:00,2011-09-26 13:41:00,4,154,462.12,United Kingdom,476,115.53,2010-06
15959,2010-01-26 16:19:00,2010-01-26 16:38:00,3,269,542.89,United Kingdom,0,180.96,2010-01
15960,2010-09-30 15:50:00,2010-11-30 15:57:00,4,258,410.95,United Kingdom,61,102.74,2010-09
15961,2010-11-25 15:59:00,2010-11-25 15:59:00,1,154,451.28999999999996,United Kingdom,0,451.29,2010-11
15962,2010-09-16 13:48:00,2010-09-16 13:48:00,1,228,289.48,United Kingdom,0,289.48,2010-09
15963,2011-10-25 13:05:00,2011-11-20 11:33:00,2,298,470.76,United Kingdom,25,235.38,2011-10
15964,2010-02-14 15:30:00,2010-02-14 15:30:00,1,93,269.21000000000004,United Kingdom,0,269.21,2010-02
15965,2009-12-03 11:45:00,2011-11-22 16:44:00,13,1313,2771.94,United Kingdom,719,213.23,2009-12
15966,2010-09-15 10:44:00,2010-09-15 10:44:00,1,275,426.53000000000003,United Kingdom,0,426.53,2010-09
15967,2009-12-01 13:29:00,2011-11-16 15:41:00,12,1183,2966.0,United Kingdom,715,247.17,2009-12
15968,2010-11-16 13:04:00,2010-11-16 13:04:00,1,247,404.55,United Kingdom,0,404.55,2010-11
15969,2010-07-05 13:10:00,2011-12-07 11:06:00,5,223,1127.05,United Kingdom,519,225.41,2010-07
15970,2010-04-20 11:30:00,2011-02-09 12:08:00,2,498,1017.32,United Kingdom,295,508.66,2010-04
15971,2009-12-08 09:46:00,2011-11-22 12:50:00,18,2251,5902.83,United Kingdom,714,327.94,2009-12
15972,2010-04-18 14:06:00,2010-09-09 13:20:00,5,468,1769.33,United Kingdom,143,353.87,2010-04
15973,2010-10-06 15:00:00,2010-12-08 11:42:00,3,195,680.62,United Kingdom,62,226.87,2010-10
15974,2011-02-24 10:10:00,2011-10-31 13:13:00,7,2262,3442.15,United Kingdom,249,491.74,2011-02
15975,2011-09-16 13:33:00,2011-09-16 13:33:00,1,243,371.01,United Kingdom,0,371.01,2011-09
15976,2010-06-06 14:01:00,2011-06-27 13:00:00,6,1053,1694.41,United Kingdom,385,282.4,2010-06
15977,2011-10-31 16:24:00,2011-11-22 13:29:00,2,1016,1054.73,United Kingdom,21,527.36,2011-10
15978,2010-03-05 14:39:00,2011-09-23 15:21:00,3,2444,3279.42,United Kingdom,567,1093.14,2010-03
15979,2010-04-16 11:35:00,2010-04-16 11:35:00,1,450,329.22,United Kingdom,0,329.22,2010-04
15980,2010-06-01 14:40:00,2011-09-12 09:41:00,7,4822,6543.68,United Kingdom,467,934.81,2010-06
15981,2010-03-29 10:07:00,2011-11-15 08:00:00,21,4827,9362.77,United Kingdom,595,445.85,2010-03
15982,2010-04-13 15:47:00,2010-04-13 15:47:00,1,131,324.51,United Kingdom,0,324.51,2010-04
15983,2009-12-06 12:52:00,2011-11-17 17:34:00,8,1872,3110.37,United Kingdom,711,388.8,2009-12
15984,2009-12-01 13:38:00,2011-12-07 12:16:00,30,5730,8393.02,United Kingdom,735,279.77,2009-12
15985,2010-05-27 15:51:00,2011-08-08 16:31:00,7,2750,2715.28,United Kingdom,438,387.9,2010-05
15986,2010-11-23 10:02:00,2011-11-09 15:17:00,2,368,354.42,United Kingdom,351,177.21,2010-11
15987,2010-11-25 12:56:00,2011-11-27 15:38:00,8,1599,1535.99,United Kingdom,367,192.0,2010-11
15988,2010-02-21 11:36:00,2011-11-20 13:23:00,3,476,738.89,United Kingdom,637,246.3,2010-02
15989,2009-12-02 15:51:00,2010-11-29 12:03:00,2,169,368.31,United Kingdom,361,184.16,2009-12
15990,2010-02-28 12:30:00,2011-10-26 15:58:00,7,1086,1997.75,United Kingdom,605,285.39,2010-02
15991,2010-06-23 15:50:00,2010-06-23 15:50:00,1,41,150.55,United Kingdom,0,150.55,2010-06
15992,2010-09-12 11:52:00,2011-12-06 11:00:00,3,514,896.6,United Kingdom,449,298.87,2010-09
15993,2011-10-26 16:21:00,2011-12-01 10:45:00,7,2037,2777.67,United Kingdom,35,396.81,2011-10
15994,2010-03-14 11:55:00,2011-10-16 12:28:00,3,462,1175.68,United Kingdom,581,391.89,2010-03
15995,2010-10-21 13:57:00,2010-10-21 13:57:00,1,352,694.54,United Kingdom,0,694.54,2010-10
15996,2010-11-07 15:49:00,2011-09-12 15:14:00,7,643,1386.4,United Kingdom,308,198.06,2010-11
15998,2009-12-01 11:45:00,2011-11-03 12:45:00,16,5350,8274.14,United Kingdom,702,517.13,2009-12
15999,2009-12-04 12:31:00,2009-12-04 12:31:00,1,24,20.4,United Kingdom,0,20.4,2009-12
16000,2011-12-07 12:14:00,2011-12-07 12:17:00,3,5110,12393.7,United Kingdom,0,4131.23,2011-12
16001,2010-11-23 17:10:00,2010-11-23 17:10:00,1,337,583.39,United Kingdom,0,583.39,2010-11
16002,2010-03-24 13:08:00,2010-03-24 13:08:00,1,70,169.21,United Kingdom,0,169.21,2010-03
16003,2009-12-03 18:51:00,2011-11-10 09:57:00,10,2210,5613.83,United Kingdom,706,561.38,2009-12
16004,2010-01-25 13:56:00,2010-08-22 11:48:00,5,1076,2146.39,United Kingdom,208,429.28,2010-01
16005,2010-09-15 13:21:00,2011-11-27 13:47:00,10,1269,2365.4900000000002,United Kingdom,438,236.55,2010-09
16006,2010-11-17 12:03:00,2011-05-12 13:12:00,2,205,332.82,United Kingdom,176,166.41,2010-11
16007,2010-06-14 13:18:00,2011-10-23 11:05:00,7,2631,3053.06,United Kingdom,495,436.15,2010-06
16008,2010-03-19 11:07:00,2011-11-16 10:32:00,15,3237,5339.13,United Kingdom,606,355.94,2010-03
16009,2011-07-03 11:26:00,2011-11-17 16:51:00,4,366,972.11,United Kingdom,137,243.03,2011-07
16010,2010-10-24 10:54:00,2011-04-08 10:14:00,11,919,1694.86,United Kingdom,165,154.08,2010-10
16011,2009-12-01 12:02:00,2011-12-01 16:31:00,29,3323,5601.01,United Kingdom,730,193.14,2009-12
16012,2010-06-28 11:39:00,2011-11-04 13:25:00,5,1760,2978.59,United Kingdom,494,595.72,2010-06
16013,2009-12-08 10:24:00,2011-12-06 10:36:00,84,25520,56078.44,United Kingdom,728,667.6,2009-12
16014,2010-01-31 12:43:00,2011-11-02 12:04:00,5,462,1100.28,United Kingdom,639,220.06,2010-01
16015,2011-10-21 12:56:00,2011-12-06 10:58:00,3,907,704.55,United Kingdom,45,234.85,2011-10
16016,2010-11-02 13:27:00,2011-12-06 14:35:00,11,881,2083.4,United Kingdom,399,189.4,2010-11
16017,2010-01-05 12:06:00,2011-10-23 12:56:00,5,635,1545.58,United Kingdom,656,309.12,2010-01
16018,2009-12-07 13:57:00,2011-10-31 14:13:00,4,503,698.13,United Kingdom,693,174.53,2009-12
16019,2009-12-14 14:12:00,2011-10-24 11:51:00,27,6959,17329.16,United Kingdom,678,641.82,2009-12
16020,2011-10-05 13:54:00,2011-11-23 11:18:00,3,487,851.01,United Kingdom,48,283.67,2011-10
16021,2010-06-13 11:05:00,2010-11-09 14:48:00,2,276,487.03,United Kingdom,149,243.52,2010-06
16022,2011-03-24 13:16:00,2011-03-24 13:16:00,1,255,602.63,United Kingdom,0,602.63,2011-03
16023,2011-03-18 13:32:00,2011-10-24 16:34:00,3,358,719.81,United Kingdom,220,239.94,2011-03
16024,2010-10-24 11:40:00,2011-11-27 13:26:00,3,504,483.99,United Kingdom,399,161.33,2010-10
16025,2011-11-10 11:45:00,2011-11-10 11:45:00,1,338,439.65999999999997,United Kingdom,0,439.66,2011-11
16026,2011-10-27 13:53:00,2011-10-27 13:53:00,1,243,236.09,United Kingdom,0,236.09,2011-10
16027,2010-01-08 13:21:00,2011-09-09 10:47:00,15,2099,2048.36,United Kingdom,608,136.56,2010-01
16028,2010-04-23 11:45:00,2010-04-23 11:45:00,1,18,82.2,United Kingdom,0,82.2,2010-04
16029,2009-12-08 11:23:00,2011-11-01 10:27:00,107,54450,117763.62,United Kingdom,692,1100.59,2009-12
